raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn,closest_before
15,21,16,19,15,2,3,10,2,0
15,21,16,19,16,1,3,78,-1,32
15,21,16,19,17,2,3,130,5,20
15,21,16,19,18,1,3,198,8,20
15,21,16,19,19,2,3,250,11,28
15,21,16,19,20,2,3,318,-1,12
15,21,16,19,21,2,3,386,15,4
15,21,16,19,22,1,3,454,-1,4
15,21,16,19,23,4,3,506,18,4
15,21,16,20,0,4,1,10,0,-1
15,21,16,20,1,3,1,110,3,-1
15,21,16,20,2,4,1,194,6,-1
15,21,16,20,3,3,1,294,9,-1
15,21,16,20,4,2,1,378,12,-1
15,21,16,20,5,1,1,446,15,-1
15,21,16,20,6,2,1,498,18,-1
15,21,16,20,7,4,2,10,1,0
15,21,16,20,8,1,2,110,4,0
15,21,16,20,9,1,2,162,-1,32
15,21,16,20,10,4,2,214,7,20
15,21,16,20,11,2,2,314,10,20
15,21,16,20,12,4,2,382,13,4
15,21,16,20,13,3,2,482,16,16
15,21,16,20,14,2,3,10,2,0
15,21,16,20,15,1,3,78,-1,32
15,21,16,20,16,4,3,130,5,20
15,21,16,20,17,2,3,230,8,16
15,21,16,20,18,3,3,298,11,16
15,21,16,20,19,2,3,382,14,0
15,21,16,20,20,4,3,450,17,32
15,21,16,20,21,1,3,550,-1,68
15,21,16,21,0,4,1,10,0,-1
15,21,16,21,1,3,1,110,3,-1
15,21,16,21,2,3,1,194,6,-1
15,21,16,21,3,3,1,278,8,-1
15,21,16,21,4,2,1,362,11,-1
15,21,16,21,5,3,1,430,-1,-1
15,21,16,21,6,2,1,514,14,-1
15,21,16,21,7,1,2,10,1,0
15,21,16,21,8,1,2,62,-1,48
15,21,16,21,9,1,2,114,4,4
15,21,16,21,10,4,2,166,7,28
15,21,16,21,11,3,2,266,9,12
15,21,16,21,12,1,2,350,12,12
15,21,16,21,13,3,2,402,-1,28
15,21,16,21,14,1,2,486,-1,28
15,21,16,21,15,2,2,538,15,24
15,21,16,21,16,2,3,10,2,0
15,21,16,21,17,1,3,78,-1,16
15,21,16,21,18,4,3,130,5,16
15,21,16,21,19,2,3,230,-1,36
15,21,16,21,20,4,3,298,10,32
15,21,16,21,21,3,3,398,13,4
15,21,16,21,22,3,3,482,16,4
15,21,17,1,0,2,1,10,0,-1
15,21,17,1,1,2,1,80,3,-1
15,21,17,1,2,3,1,150,6,-1
15,21,17,1,3,4,1,237,9,-1
15,21,17,1,4,2,1,341,12,-1
15,21,17,1,5,3,1,411,15,-1
15,21,17,1,6,3,1,498,18,-1
15,21,17,1,7,1,2,10,1,0
15,21,17,1,8,3,2,63,4,17
15,21,17,1,9,3,2,150,7,0
15,21,17,1,10,3,2,237,10,0
15,21,17,1,11,4,2,324,13,17
15,21,17,1,12,2,2,428,16,17
15,21,17,1,13,2,2,498,19,0
15,21,17,1,14,2,3,10,2,0
15,21,17,1,15,2,3,80,5,17
15,21,17,1,16,2,3,150,8,0
15,21,17,1,17,1,3,220,11,17
15,21,17,1,18,3,3,273,-1,36
15,21,17,1,19,3,3,360,14,36
15,21,17,1,20,3,3,447,17,19
15,21,17,1,21,1,3,534,20,36
15,21,17,2,0,3,1,10,0,-1
15,21,17,2,1,1,1,97,3,-1
15,21,17,2,2,3,1,150,6,-1
15,21,17,2,3,4,1,237,9,-1
15,21,17,2,4,1,1,341,10,-1
15,21,17,2,5,3,1,394,-1,-1
15,21,17,2,6,2,1,481,13,-1
15,21,17,2,7,1,1,551,-1,-1
15,21,17,2,8,3,2,10,1,0
15,21,17,2,9,4,2,97,4,0
15,21,17,2,10,4,2,201,7,36
15,21,17,2,11,2,2,305,-1,36
15,21,17,2,12,1,2,375,11,19
15,21,17,2,13,3,2,428,-1,34
15,21,17,2,14,1,2,515,14,34
15,21,17,2,15,2,3,10,2,0
15,21,17,2,16,3,3,80,5,17
15,21,17,2,17,4,3,167,8,34
15,21,17,2,18,4,3,271,-1,34
15,21,17,2,19,4,3,375,12,0
15,21,17,2,20,1,3,479,-1,36
15,21,17,2,21,1,3,532,15,17
15,21,17,3,0,4,1,10,0,-1
15,21,17,3,1,3,1,114,3,-1
15,21,17,3,2,3,1,201,6,-1
15,21,17,3,3,2,1,288,9,-1
15,21,17,3,4,4,1,358,12,-1
15,21,17,3,5,1,1,462,15,-1
15,21,17,3,6,1,1,515,16,-1
15,21,17,3,7,4,2,10,1,0
15,21,17,3,8,3,2,114,4,0
15,21,17,3,9,4,2,201,7,0
15,21,17,3,10,4,2,305,10,17
15,21,17,3,11,4,2,409,13,51
15,21,17,3,12,4,3,10,2,0
15,21,17,3,13,3,3,114,5,0
15,21,17,3,14,3,3,201,8,0
15,21,17,3,15,4,3,288,11,17
15,21,17,3,16,1,3,392,14,17
15,21,17,3,17,3,3,445,-1,36
15,21,17,4,0,3,1,10,0,-1
15,21,17,4,1,1,1,97,3,-1
15,21,17,4,2,4,1,150,6,-1
15,21,17,4,3,2,1,254,9,-1
15,21,17,4,4,3,1,324,12,-1
15,21,17,4,5,1,1,411,15,-1
15,21,17,4,6,4,1,464,18,-1
15,21,17,4,7,2,2,10,1,0
15,21,17,4,8,3,2,80,4,17
15,21,17,4,9,1,2,167,7,17
15,21,17,4,10,2,2,220,10,34
15,21,17,4,11,1,2,290,-1,34
15,21,17,4,12,4,2,343,13,19
15,21,17,4,13,4,2,447,16,17
15,21,17,4,14,3,3,10,2,0
15,21,17,4,15,2,3,97,5,17
15,21,17,4,16,1,3,167,8,0
15,21,17,4,17,1,3,220,11,0
15,21,17,4,18,1,3,273,-1,17
15,21,17,4,19,2,3,326,14,17
15,21,17,4,20,4,3,396,17,51
15,21,17,4,21,4,3,500,-1,53
15,21,17,5,0,1,1,10,0,-1
15,21,17,5,1,3,1,63,3,-1
15,21,17,5,2,3,1,150,6,-1
15,21,17,5,3,4,1,237,9,-1
15,21,17,5,4,2,1,341,12,-1
15,21,17,5,5,1,1,411,-1,-1
15,21,17,5,6,4,1,464,15,-1
15,21,17,5,7,2,2,10,1,0
15,21,17,5,8,3,2,80,4,17
15,21,17,5,9,4,2,167,7,17
15,21,17,5,10,4,2,271,10,34
15,21,17,5,11,3,2,375,13,34
15,21,17,5,12,1,2,462,16,2
15,21,17,5,13,2,2,515,-1,51
15,21,17,5,14,3,3,10,2,0
15,21,17,5,15,1,3,97,5,17
15,21,17,5,16,2,3,150,8,17
15,21,17,5,17,1,3,220,-1,51
15,21,17,5,18,4,3,273,11,2
15,21,17,5,19,4,3,377,14,2
15,21,17,5,20,2,3,481,17,19
15,21,17,6,0,2,1,10,0,-1
15,21,17,6,1,3,1,80,3,-1
15,21,17,6,2,4,1,167,6,-1
15,21,17,6,3,3,1,271,9,-1
15,21,17,6,4,2,1,358,12,-1
15,21,17,6,5,4,1,428,-1,-1
15,21,17,6,6,4,2,10,1,0
15,21,17,6,7,2,2,114,4,34
15,21,17,6,8,1,2,184,7,17
15,21,17,6,9,2,2,237,10,34
15,21,17,6,10,3,2,307,-1,36
15,21,17,6,11,2,2,394,13,34
15,21,17,6,12,3,2,464,-1,36
15,21,17,6,13,3,3,10,2,0
15,21,17,6,14,2,3,97,5,17
15,21,17,6,15,2,3,167,8,17
15,21,17,6,16,3,3,237,11,0
15,21,17,6,17,4,3,324,-1,17
15,21,17,6,18,1,3,428,14,34
15,21,17,6,19,3,3,481,-1,17
15,21,17,7,0,4,1,10,0,-1
15,21,17,7,1,2,1,114,3,-1
15,21,17,7,2,4,1,184,6,-1
15,21,17,7,3,1,1,288,9,-1
15,21,17,7,4,4,1,341,12,-1
15,21,17,7,5,2,1,445,15,-1
15,21,17,7,6,4,2,10,1,0
15,21,17,7,7,2,2,114,4,0
15,21,17,7,8,3,2,184,7,0
15,21,17,7,9,3,2,271,10,17
15,21,17,7,10,1,2,358,13,17
15,21,17,7,11,1,2,411,-1,34
15,21,17,7,12,4,2,464,16,19
15,21,17,7,13,2,3,10,2,0
15,21,17,7,14,1,3,80,-1,34
15,21,17,7,15,1,3,133,5,19
15,21,17,7,16,4,3,186,8,2
15,21,17,7,17,2,3,290,11,19
15,21,17,7,18,1,3,360,14,2
15,21,17,7,19,3,3,413,-1,2
15,21,17,7,20,2,3,500,17,36
15,21,17,8,0,1,1,10,0,-1
15,21,17,8,1,2,1,63,3,-1
15,21,17,8,2,4,1,133,-1,-1
15,21,17,8,3,1,1,237,6,-1
15,21,17,8,4,1,1,290,9,-1
15,21,17,8,5,2,1,343,12,-1
15,21,17,8,6,3,1,413,15,-1
15,21,17,8,7,2,1,500,18,-1
15,21,17,8,8,4,2,10,1,0
15,21,17,8,9,3,2,114,4,19
15,21,17,8,10,3,2,201,7,36
15,21,17,8,11,2,2,288,10,2
15,21,17,8,12,4,2,358,13,15
15,21,17,8,13,2,2,462,16,38
15,21,17,8,14,2,2,532,19,32
15,21,17,8,15,1,3,10,2,0
15,21,17,8,16,3,3,63,-1,51
15,21,17,8,17,1,3,150,5,36
15,21,17,8,18,3,3,203,8,2
15,21,17,8,19,1,3,290,11,2
15,21,17,8,20,2,3,343,14,15
15,21,17,8,21,4,3,413,17,49
15,21,17,9,0,1,1,10,0,-1
15,21,17,9,1,4,1,63,3,-1
15,21,17,9,2,4,1,167,6,-1
15,21,17,9,3,4,1,271,9,-1
15,21,17,9,4,2,1,375,12,-1
15,21,17,9,5,4,1,445,15,-1
15,21,17,9,6,2,2,10,1,0
15,21,17,9,7,4,2,80,4,17
15,21,17,9,8,4,2,184,7,17
15,21,17,9,9,2,2,288,10,17
15,21,17,9,10,4,2,358,13,17
15,21,17,9,11,1,2,462,16,17
15,21,17,9,12,4,3,10,2,0
15,21,17,9,13,2,3,114,5,34
15,21,17,9,14,3,3,184,8,0
15,21,17,9,15,1,3,271,11,17
15,21,17,9,16,2,3,324,14,34
15,21,17,9,17,2,3,394,-1,36
15,21,17,9,18,1,3,464,17,2
15,21,17,9,19,1,3,517,-1,55
15,21,17,10,0,3,1,10,0,-1
15,21,17,10,1,2,1,97,3,-1
15,21,17,10,2,4,1,167,6,-1
15,21,17,10,3,3,1,271,9,-1
15,21,17,10,4,4,1,358,12,-1
15,21,17,10,5,2,1,462,15,-1
15,21,17,10,6,4,2,10,1,0
15,21,17,10,7,1,2,114,4,17
15,21,17,10,8,4,2,167,7,0
15,21,17,10,9,1,2,271,10,0
15,21,17,10,10,2,2,324,13,34
15,21,17,10,11,2,2,394,-1,36
15,21,17,10,12,1,2,464,16,2
15,21,17,10,13,1,2,517,-1,55
15,21,17,10,14,3,3,10,2,0
15,21,17,10,15,4,3,97,5,17
15,21,17,10,16,3,3,201,8,34
15,21,17,10,17,1,3,288,11,17
15,21,17,10,18,2,3,341,14,17
15,21,17,10,19,4,3,411,-1,17
15,21,17,10,20,3,3,515,17,2
15,21,17,11,0,1,1,10,0,-1
15,21,17,11,1,4,1,63,3,-1
15,21,17,11,2,3,1,167,6,-1
15,21,17,11,3,1,1,254,9,-1
15,21,17,11,4,2,1,307,12,-1
15,21,17,11,5,2,1,377,15,-1
15,21,17,11,6,2,1,447,18,-1
15,21,17,11,7,2,1,517,21,-1
15,21,17,11,8,1,2,10,1,0
15,21,17,11,9,1,2,63,4,0
15,21,17,11,10,1,2,116,-1,51
15,21,17,11,11,3,2,169,7,2
15,21,17,11,12,2,2,256,10,2
15,21,17,11,13,1,2,326,13,19
15,21,17,11,14,1,2,379,16,2
15,21,17,11,15,1,2,432,19,15
15,21,17,11,16,4,2,485,22,32
15,21,17,11,17,2,3,10,2,0
15,21,17,11,18,1,3,80,5,17
15,21,17,11,19,1,3,133,-1,17
15,21,17,11,20,1,3,186,8,17
15,21,17,11,21,2,3,239,11,17
15,21,17,11,22,3,3,309,14,17
15,21,17,11,23,2,3,396,17,17
15,21,17,11,24,2,3,466,20,19
15,21,17,11,25,2,3,536,-1,51
15,21,17,12,0,2,1,10,0,-1
15,21,17,12,1,4,1,80,3,-1
15,21,17,12,2,2,1,184,6,-1
15,21,17,12,3,2,1,254,9,-1
15,21,17,12,4,1,1,324,12,-1
15,21,17,12,5,4,1,377,-1,-1
15,21,17,12,6,3,1,481,15,-1
15,21,17,12,7,2,2,10,1,0
15,21,17,12,8,1,2,80,4,0
15,21,17,12,9,2,2,133,-1,51
15,21,17,12,10,2,2,203,7,19
15,21,17,12,11,1,2,273,10,19
15,21,17,12,12,1,2,326,13,2
15,21,17,12,13,4,2,379,-1,2
15,21,17,12,14,1,2,483,16,2
15,21,17,12,15,4,3,10,2,0
15,21,17,12,16,1,3,114,5,19
15,21,17,12,17,4,3,167,8,34
15,21,17,12,18,4,3,271,11,2
15,21,17,12,19,2,3,375,14,4
15,21,17,12,20,4,3,445,17,38
15,21,17,13,0,3,1,10,0,-1
15,21,17,13,1,3,1,97,3,-1
15,21,17,13,2,3,1,184,6,-1
15,21,17,13,3,4,1,271,9,-1
15,21,17,13,4,4,1,375,12,-1
15,21,17,13,5,4,1,479,15,-1
15,21,17,13,6,2,2,10,1,0
15,21,17,13,7,4,2,80,4,17
15,21,17,13,8,4,2,184,7,0
15,21,17,13,9,3,2,288,10,17
15,21,17,13,10,4,2,375,13,0
15,21,17,13,11,4,2,479,16,0
15,21,17,13,12,2,3,10,2,0
15,21,17,13,13,1,3,80,5,0
15,21,17,13,14,3,3,133,-1,51
15,21,17,13,15,3,3,220,8,36
15,21,17,13,16,4,3,307,11,19
15,21,17,13,17,1,3,411,14,36
15,21,17,13,18,3,3,464,17,15
15,21,17,14,0,1,1,10,0,-1
15,21,17,14,1,2,1,63,3,-1
15,21,17,14,2,1,1,133,6,-1
15,21,17,14,3,3,1,186,7,-1
15,21,17,14,4,3,1,273,10,-1
15,21,17,14,5,3,1,360,13,-1
15,21,17,14,6,4,1,447,16,-1
15,21,17,14,7,4,2,10,1,0
15,21,17,14,8,3,2,114,4,19
15,21,17,14,9,3,2,201,8,15
15,21,17,14,10,2,2,288,11,15
15,21,17,14,11,1,2,358,14,2
15,21,17,14,12,2,2,411,-1,36
15,21,17,14,13,4,2,481,17,34
15,21,17,14,14,2,3,10,2,0
15,21,17,14,15,3,3,80,5,34
15,21,17,14,16,4,3,167,9,34
15,21,17,14,17,4,3,271,12,17
15,21,17,14,18,2,3,375,15,17
15,21,17,14,19,2,3,445,18,34
15,21,17,15,0,4,1,10,0,-1
15,21,17,15,1,4,1,114,3,-1
15,21,17,15,2,4,1,218,-1,-1
15,21,17,15,3,2,1,322,6,-1
15,21,17,15,4,2,1,392,9,-1
15,21,17,15,5,1,1,462,12,-1
15,21,17,15,6,2,1,515,15,-1
15,21,17,15,7,1,2,10,1,0
15,21,17,15,8,2,2,63,-1,51
15,21,17,15,9,2,2,133,4,19
15,21,17,15,10,1,2,203,-1,15
15,21,17,15,11,4,2,256,-1,38
15,21,17,15,12,1,2,360,7,32
15,21,17,15,13,1,2,413,10,21
15,21,17,15,14,4,2,466,13,4
15,21,17,15,15,2,3,10,2,0
15,21,17,15,16,3,3,80,-1,17
15,21,17,15,17,4,3,167,5,34
15,21,17,15,18,2,3,271,-1,15
15,21,17,15,19,2,3,341,8,19
15,21,17,15,20,2,3,411,11,2
15,21,17,15,21,3,3,481,14,15
15,21,17,16,0,3,1,10,0,-1
15,21,17,16,1,3,1,97,3,-1
15,21,17,16,2,3,1,184,6,-1
15,21,17,16,3,2,1,271,9,-1
15,21,17,16,4,4,1,341,12,-1
15,21,17,16,5,2,1,445,15,-1
15,21,17,16,6,1,1,515,18,-1
15,21,17,16,7,1,2,10,1,0
15,21,17,16,8,2,2,63,4,34
15,21,17,16,9,4,2,133,7,36
15,21,17,16,10,4,2,237,10,34
15,21,17,16,11,3,2,341,13,0
15,21,17,16,12,2,2,428,16,17
15,21,17,16,13,1,2,498,19,17
15,21,17,16,14,1,2,551,-1,36
15,21,17,16,15,2,3,10,2,0
15,21,17,16,16,1,3,80,5,17
15,21,17,16,17,2,3,133,8,0
15,21,17,16,18,1,3,203,-1,34
15,21,17,16,19,2,3,256,11,19
15,21,17,16,20,4,3,326,14,15
15,21,17,16,21,2,3,430,17,2
15,21,17,16,22,3,3,500,20,2
15,21,17,17,0,2,1,10,0,-1
15,21,17,17,1,2,1,80,3,-1
15,21,17,17,2,3,1,150,6,-1
15,21,17,17,3,4,1,237,-1,-1
15,21,17,17,4,3,1,341,9,-1
15,21,17,17,5,1,1,428,12,-1
15,21,17,17,6,1,1,481,-1,-1
15,21,17,17,7,1,1,534,15,-1
15,21,17,17,8,3,2,10,1,0
15,21,17,17,9,4,2,97,4,17
15,21,17,17,10,1,2,201,7,36
15,21,17,17,11,1,2,254,-1,17
15,21,17,17,12,2,2,307,10,34
15,21,17,17,13,2,2,377,-1,36
15,21,17,17,14,3,2,447,13,19
15,21,17,17,15,2,2,534,16,0
15,21,17,17,16,4,3,10,2,0
15,21,17,17,17,3,3,114,5,17
15,21,17,17,18,1,3,201,8,0
15,21,17,17,19,4,3,254,-1,0
15,21,17,17,20,4,3,358,11,19
15,21,17,17,21,1,3,462,14,15
15,21,17,17,22,2,3,515,17,19
15,21,17,18,0,2,1,10,0,-1
15,21,17,18,1,2,1,80,3,-1
15,21,17,18,2,3,1,150,6,-1
15,21,17,18,3,3,1,237,9,-1
15,21,17,18,4,3,1,324,12,-1
15,21,17,18,5,1,1,411,15,-1
15,21,17,18,6,4,1,464,18,-1
15,21,17,18,7,1,2,10,1,0
15,21,17,18,8,3,2,63,4,17
15,21,17,18,9,3,2,150,7,0
15,21,17,18,10,1,2,237,10,0
15,21,17,18,11,2,2,290,13,34
15,21,17,18,12,3,2,360,-1,36
15,21,17,18,13,4,2,447,16,17
15,21,17,18,14,4,3,10,2,0
15,21,17,18,15,2,3,114,5,36
15,21,17,18,16,1,3,184,8,34
15,21,17,18,17,4,3,237,11,0
15,21,17,18,18,2,3,341,14,19
15,21,17,18,19,3,3,411,17,36
15,21,17,18,20,4,3,498,-1,51
15,21,17,19,0,3,1,10,0,-1
15,21,17,19,1,4,1,97,3,-1
15,21,17,19,2,2,1,201,6,-1
15,21,17,19,3,1,1,271,9,-1
15,21,17,19,4,4,1,324,12,-1
15,21,17,19,5,2,1,428,15,-1
15,21,17,19,6,1,1,498,18,-1
15,21,17,19,7,2,2,10,1,0
15,21,17,19,8,1,2,80,4,17
15,21,17,19,9,1,2,133,-1,36
15,21,17,19,10,1,2,186,7,15
15,21,17,19,11,2,2,239,10,32
15,21,17,19,12,2,2,309,13,15
15,21,17,19,13,2,2,379,-1,49
15,21,17,19,14,4,2,449,16,21
15,21,17,19,15,3,3,10,2,0
15,21,17,19,16,2,3,97,5,17
15,21,17,19,17,2,3,167,8,19
15,21,17,19,18,3,3,237,11,2
15,21,17,19,19,3,3,324,14,15
15,21,17,19,20,4,3,411,17,32
15,21,17,20,0,3,1,10,0,-1
15,21,17,20,1,1,1,97,3,-1
15,21,17,20,2,4,1,150,6,-1
15,21,17,20,3,3,1,254,9,-1
15,21,17,20,4,1,1,341,12,-1
15,21,17,20,5,4,1,394,15,-1
15,21,17,20,6,2,1,498,17,-1
15,21,17,20,7,2,2,10,1,0
15,21,17,20,8,4,2,80,4,17
15,21,17,20,9,3,2,184,7,34
15,21,17,20,10,1,2,271,10,17
15,21,17,20,11,2,2,324,13,17
15,21,17,20,12,1,2,394,16,0
15,21,17,20,13,1,2,447,-1,51
15,21,17,20,14,4,2,500,18,2
15,21,17,20,15,2,3,10,2,0
15,21,17,20,16,2,3,80,5,0
15,21,17,20,17,4,3,150,8,34
15,21,17,20,18,4,3,254,11,17
15,21,17,20,19,4,3,358,14,34
15,21,17,20,20,3,3,462,19,15
15,21,17,21,0,3,1,10,0,-1
15,21,17,21,1,3,1,97,3,-1
15,21,17,21,2,3,1,184,6,-1
15,21,17,21,3,1,1,271,8,-1
15,21,17,21,4,4,1,324,11,-1
15,21,17,21,5,4,1,428,14,-1
15,21,17,21,6,2,1,532,17,-1
15,21,17,21,7,1,2,10,1,0
15,21,17,21,8,3,2,63,4,34
15,21,17,21,9,4,2,150,7,34
15,21,17,21,10,3,2,254,9,17
15,21,17,21,11,4,2,341,12,17
15,21,17,21,12,2,2,445,15,17
15,21,17,21,13,3,2,515,18,17
15,21,17,21,14,4,3,10,2,0
15,21,17,21,15,4,3,114,5,36
15,21,17,21,16,4,3,218,10,36
15,21,17,21,17,2,3,322,13,19
15,21,17,21,18,1,3,392,-1,51
15,21,17,21,19,3,3,445,16,0
15,21,17,21,20,1,3,532,19,17
15,21,18,1,0,1,1,10,0,-1
15,21,18,1,1,1,1,64,3,-1
15,21,18,1,2,1,1,118,6,-1
15,21,18,1,3,2,1,172,8,-1
15,21,18,1,4,1,1,244,11,-1
15,21,18,1,5,3,1,298,-1,-1
15,21,18,1,6,2,1,388,14,-1
15,21,18,1,7,2,1,460,17,-1
15,21,18,1,8,2,1,532,20,-1
15,21,18,1,9,1,2,10,1,0
15,21,18,1,10,1,2,64,4,0
15,21,18,1,11,1,2,118,7,0
15,21,18,1,12,1,2,172,9,0
15,21,18,1,13,1,2,226,12,18
15,21,18,1,14,2,2,280,-1,18
15,21,18,1,15,3,2,352,15,36
15,21,18,1,16,3,2,442,18,18
15,21,18,1,17,1,2,532,21,0
15,21,18,1,18,2,3,10,2,0
15,21,18,1,19,3,3,82,5,18
15,21,18,1,20,4,3,172,10,0
15,21,18,1,21,3,3,280,13,0
15,21,18,1,22,1,3,370,16,18
15,21,18,1,23,3,3,424,19,18
15,21,18,1,24,2,3,514,22,18
15,21,18,2,0,3,1,10,0,-1
15,21,18,2,1,4,1,100,3,-1
15,21,18,2,2,2,1,208,6,-1
15,21,18,2,3,2,1,280,9,-1
15,21,18,2,4,4,1,352,12,-1
15,21,18,2,5,3,1,460,15,-1
15,21,18,2,6,4,2,10,1,0
15,21,18,2,7,1,2,118,4,18
15,21,18,2,8,4,2,172,7,36
15,21,18,2,9,1,2,280,10,0
15,21,18,2,10,2,2,334,13,18
15,21,18,2,11,3,2,406,-1,54
15,21,18,2,12,3,2,496,16,36
15,21,18,2,13,3,3,10,2,0
15,21,18,2,14,4,3,100,5,18
15,21,18,2,15,2,3,208,8,36
15,21,18,2,16,1,3,280,11,0
15,21,18,2,17,2,3,334,14,0
15,21,18,2,18,4,3,406,17,0
15,21,18,3,0,2,1,10,0,-1
15,21,18,3,1,2,1,82,3,-1
15,21,18,3,2,4,1,154,6,-1
15,21,18,3,3,2,1,262,9,-1
15,21,18,3,4,3,1,334,11,-1
15,21,18,3,5,3,1,424,14,-1
15,21,18,3,6,1,1,514,17,-1
15,21,18,3,7,3,2,10,1,0
15,21,18,3,8,1,2,100,4,18
15,21,18,3,9,3,2,154,7,0
15,21,18,3,10,4,2,244,10,18
15,21,18,3,11,4,2,352,12,18
15,21,18,3,12,2,2,460,15,36
15,21,18,3,13,1,2,532,18,18
15,21,18,3,14,2,3,10,2,0
15,21,18,3,15,4,3,82,5,18
15,21,18,3,16,4,3,190,8,36
15,21,18,3,17,2,3,298,-1,54
15,21,18,3,18,2,3,370,13,18
15,21,18,3,19,2,3,442,16,18
15,21,18,4,0,3,1,10,0,-1
15,21,18,4,1,1,1,100,3,-1
15,21,18,4,2,4,1,154,-1,-1
15,21,18,4,3,4,1,262,6,-1
15,21,18,4,4,3,1,370,9,-1
15,21,18,4,5,4,1,460,12,-1
15,21,18,4,6,4,2,10,1,0
15,21,18,4,7,3,2,118,4,18
15,21,18,4,8,3,2,208,-1,54
15,21,18,4,9,2,2,298,7,36
15,21,18,4,10,3,2,370,10,0
15,21,18,4,11,3,2,460,13,0
15,21,18,4,12,2,3,10,2,0
15,21,18,4,13,1,3,82,-1,36
15,21,18,4,14,3,3,136,5,18
15,21,18,4,15,1,3,226,-1,18
15,21,18,4,16,3,3,280,8,18
15,21,18,4,17,1,3,370,11,0
15,21,18,4,18,3,3,424,14,36
15,21,18,5,0,3,1,10,0,-1
15,21,18,5,1,2,1,100,3,-1
15,21,18,5,2,1,1,172,6,-1
15,21,18,5,3,3,1,226,9,-1
15,21,18,5,4,3,1,316,12,-1
15,21,18,5,5,3,1,406,15,-1
15,21,18,5,6,2,1,496,-1,-1
15,21,18,5,7,3,2,10,1,0
15,21,18,5,8,3,2,100,4,0
15,21,18,5,9,1,2,190,7,18
15,21,18,5,10,4,2,244,10,18
15,21,18,5,11,3,2,352,13,36
15,21,18,5,12,2,2,442,16,36
15,21,18,5,13,1,2,514,-1,18
15,21,18,5,14,2,3,10,2,0
15,21,18,5,15,3,3,82,5,18
15,21,18,5,16,1,3,172,8,18
15,21,18,5,17,1,3,226,11,18
15,21,18,5,18,2,3,280,-1,36
15,21,18,5,19,1,3,352,14,0
15,21,18,5,20,1,3,406,-1,36
15,21,18,5,21,1,3,460,17,18
15,21,18,5,22,3,3,514,-1,0
15,21,18,6,0,1,1,10,0,-1
15,21,18,6,1,3,1,64,3,-1
15,21,18,6,2,4,1,154,4,-1
15,21,18,6,3,4,1,262,-1,-1
15,21,18,6,4,4,1,370,7,-1
15,21,18,6,5,4,1,478,10,-1
15,21,18,6,6,4,2,10,1,0
15,21,18,6,7,1,2,118,-1,36
15,21,18,6,8,1,2,172,5,18
15,21,18,6,9,2,2,226,-1,36
15,21,18,6,10,4,2,298,-1,36
15,21,18,6,11,4,2,406,8,36
15,21,18,6,12,1,2,514,11,36
15,21,18,6,13,4,3,10,2,0
15,21,18,6,14,4,3,118,-1,0
15,21,18,6,15,3,3,226,6,0
15,21,18,6,16,1,3,316,-1,18
15,21,18,6,17,2,3,370,9,36
15,21,18,6,18,4,3,442,12,36
15,21,18,7,0,1,1,10,0,-1
15,21,18,7,1,1,1,64,3,-1
15,21,18,7,2,3,1,118,-1,-1
15,21,18,7,3,3,1,208,6,-1
15,21,18,7,4,4,1,298,9,-1
15,21,18,7,5,3,1,406,-1,-1
15,21,18,7,6,2,1,496,12,-1
15,21,18,7,7,1,2,10,1,0
15,21,18,7,8,3,2,64,4,0
15,21,18,7,9,1,2,154,-1,36
15,21,18,7,10,4,2,208,7,0
15,21,18,7,11,3,2,316,10,18
15,21,18,7,12,4,2,406,-1,0
15,21,18,7,13,3,2,514,13,18
15,21,18,7,14,3,3,10,2,0
15,21,18,7,15,2,3,100,5,36
15,21,18,7,16,3,3,172,8,18
15,21,18,7,17,4,3,262,-1,54
15,21,18,7,18,2,3,370,11,36
15,21,18,7,19,4,3,442,-1,36
15,21,18,7,20,1,3,550,14,36
15,21,18,8,0,1,1,10,0,-1
15,21,18,8,1,4,1,64,3,-1
15,21,18,8,2,4,1,172,6,-1
15,21,18,8,3,1,1,280,9,-1
15,21,18,8,4,4,1,334,12,-1
15,21,18,8,5,2,1,442,15,-1
15,21,18,8,6,2,1,514,18,-1
15,21,18,8,7,2,2,10,1,0
15,21,18,8,8,1,2,82,4,18
15,21,18,8,9,2,2,136,-1,36
15,21,18,8,10,3,2,208,7,36
15,21,18,8,11,2,2,298,10,18
15,21,18,8,12,4,2,370,13,36
15,21,18,8,13,3,2,478,16,36
15,21,18,8,14,1,3,10,2,0
15,21,18,8,15,4,3,64,5,18
15,21,18,8,16,1,3,172,-1,36
15,21,18,8,17,1,3,226,8,18
15,21,18,8,18,3,3,280,11,18
15,21,18,8,19,1,3,370,14,0
15,21,18,8,20,4,3,424,17,54
15,21,18,9,0,4,1,10,0,-1
15,21,18,9,1,1,1,118,3,-1
15,21,18,9,2,3,1,172,6,-1
15,21,18,9,3,2,1,262,-1,-1
15,21,18,9,4,4,1,334,9,-1
15,21,18,9,5,1,1,442,12,-1
15,21,18,9,6,1,1,496,-1,-1
15,21,18,9,7,4,2,10,1,0
15,21,18,9,8,3,2,118,4,0
15,21,18,9,9,4,2,208,7,36
15,21,18,9,10,3,2,316,10,18
15,21,18,9,11,1,2,406,-1,36
15,21,18,9,12,4,2,460,13,18
